User ID,User Age,User Gender,User Income,Preferred Destination,Travel Dates,Travel Duration (days),Travel Purpose,Preferred Travel Mode,Accommodation Type,Total Budget (USD),Accommodation Budget (USD),Activity Budget (USD),Number of Travelers,Preferred Airlines,Preferred Activities
934,44,Male,69917,Cape Town,2026-07-22,4,Leisure,Train,Resort,1900,1023,877,5,Emirates,Adventure Sports
935,69,Other,39620,Rio de Janeiro,2026-07-23,12,Family Visit,Car,Airbnb,8291,3231,5060,2,Qatar,Cultural Exploration
936,51,Female,131287,Tokyo,2026-07-24,4,Business,Bus,Airbnb,8596,2880,5716,4,Emirates,Sightseeing
937,58,Other,119169,Sydney,2026-07-25,14,Family Visit,Bus,Resort,4408,1967,2441,3,United,Adventure Sports
938,39,Male,126708,Rio de Janeiro,2026-07-26,2,Leisure,Train,Hostel,8677,3660,5017,5,Delta,Cultural Exploration
939,34,Female,100405,Paris,2026-07-27,19,Leisure,Train,Resort,6253,3609,2644,4,Lufthansa,Adventure Sports
940,55,Male,23521,Rio de Janeiro,2026-07-28,3,Leisure,Bus,Hotel,5178,2598,2580,3,United,Relaxation
941,43,Other,143787,Tokyo,2026-07-29,1,Leisure,Train,Airbnb,5472,2790,2682,4,Qatar,Cultural Exploration
942,31,Other,143805,Cape Town,2026-07-30,19,Leisure,Car,Hostel,7608,3803,3805,5,Emirates,Relaxation
943,41,Male,133512,Cape Town,2026-07-31,5,Family Visit,Plane,Airbnb,9409,3224,6185,2,Delta,Adventure Sports
944,65,Other,140392,New York,2026-08-01,10,Family Visit,Car,Hotel,4024,1569,2455,2,United,Relaxation
945,32,Other,132093,Sydney,2026-08-02,5,Leisure,Train,Airbnb,5120,2508,2612,5,Lufthansa,Relaxation
946,61,Other,56682,Tokyo,2026-08-03,4,Leisure,Plane,Resort,6933,3300,3633,1,Delta,Relaxation
947,40,Other,97526,New York,2026-08-04,20,Business,Bus,Resort,5551,1799,3752,3,Delta,Adventure Sports
948,53,Male,21900,New York,2026-08-05,11,Business,Car,Airbnb,6021,2563,3458,5,Delta,Sightseeing
949,47,Male,41005,Rio de Janeiro,2026-08-06,6,Business,Car,Resort,931,487,444,5,United,Cultural Exploration
950,47,Male,120303,Tokyo,2026-08-07,3,Leisure,Bus,Airbnb,8892,2823,6069,4,Delta,Cultural Exploration
951,30,Female,120963,Sydney,2026-08-08,19,Leisure,Car,Hostel,2374,1162,1212,5,Lufthansa,Adventure Sports
952,45,Female,67637,Rio de Janeiro,2026-08-09,6,Business,Train,Hotel,3875,1622,2253,4,Lufthansa,Adventure Sports
953,51,Other,120292,Rio de Janeiro,2026-08-10,7,Family Visit,Plane,Resort,7398,4406,2992,1,Delta,Cultural Exploration
954,47,Female,110252,New York,2026-08-11,11,Business,Plane,Airbnb,3993,2220,1773,3,Emirates,Sightseeing
955,42,Male,145544,Paris,2026-08-12,17,Family Visit,Train,Airbnb,9865,4079,5786,5,Lufthansa,Relaxation
956,39,Other,125610,Cape Town,2026-08-13,10,Business,Bus,Airbnb,4250,1867,2383,1,Delta,Adventure Sports
957,55,Female,26746,New York,2026-08-14,4,Business,Train,Airbnb,9468,4864,4604,4,Qatar,Sightseeing
958,69,Male,35788,Paris,2026-08-15,12,Family Visit,Bus,Hotel,9361,3427,5934,2,Delta,Sightseeing
959,45,Female,135168,Paris,2026-08-16,15,Family Visit,Car,Hotel,9272,3425,5847,4,Delta,Relaxation
960,66,Other,24392,Sydney,2026-08-17,17,Leisure,Train,Hotel,9370,3900,5470,2,United,Relaxation
961,52,Male,90655,Sydney,2026-08-18,20,Family Visit,Train,Hostel,6511,3133,3378,4,Lufthansa,Relaxation
962,36,Female,111357,Cape Town,2026-08-19,8,Family Visit,Car,Hotel,9449,5258,4191,1,United,Sightseeing
963,42,Other,86607,Rio de Janeiro,2026-08-20,11,Leisure,Train,Hostel,8316,3525,4791,2,United,Sightseeing
964,49,Other,146306,Sydney,2026-08-21,1,Family Visit,Plane,Hotel,608,340,268,1,Lufthansa,Cultural Exploration
965,29,Female,116041,Paris,2026-08-22,1,Leisure,Car,Hostel,4357,2187,2170,4,Delta,Relaxation
966,35,Other,119332,Sydney,2026-08-23,3,Business,Train,Hotel,2058,632,1426,1,Lufthansa,Sightseeing
967,55,Male,85355,Sydney,2026-08-24,16,Business,Bus,Hostel,4064,2398,1666,2,United,Sightseeing
968,36,Other,83878,Tokyo,2026-08-25,15,Business,Bus,Hotel,9677,4300,5377,2,United,Adventure Sports
969,34,Other,20566,Rio de Janeiro,2026-08-26,18,Leisure,Train,Hostel,6979,3234,3745,5,Qatar,Relaxation
970,45,Male,114125,Sydney,2026-08-27,13,Family Visit,Bus,Hostel,4689,1760,2929,1,United,Relaxation
971,38,Female,63333,Rio de Janeiro,2026-08-28,9,Family Visit,Bus,Resort,8941,2754,6187,4,United,Relaxation
972,33,Male,98378,Paris,2026-08-29,11,Leisure,Train,Hostel,4859,1485,3374,4,United,Cultural Exploration
973,34,Male,115591,Cape Town,2026-08-30,11,Leisure,Car,Hostel,7503,3227,4276,3,Qatar,Sightseeing
974,68,Other,90053,Sydney,2026-08-31,18,Leisure,Bus,Hostel,8918,3284,5634,4,Emirates,Sightseeing
975,46,Other,104126,Sydney,2026-09-01,15,Leisure,Train,Hostel,2040,1168,872,5,Lufthansa,Relaxation
976,24,Other,101978,Cape Town,2026-09-02,12,Business,Car,Hostel,1383,780,603,1,Delta,Sightseeing
977,47,Other,23277,New York,2026-09-03,3,Family Visit,Car,Hostel,1032,329,703,1,United,Adventure Sports
978,39,Male,86086,Sydney,2026-09-04,10,Business,Plane,Airbnb,6167,1904,4263,5,Lufthansa,Adventure Sports
979,34,Other,34751,Tokyo,2026-09-05,6,Business,Plane,Airbnb,7280,3280,4000,2,Delta,Sightseeing
980,48,Other,88751,New York,2026-09-06,19,Family Visit,Train,Hostel,2702,1195,1507,1,Lufthansa,Relaxation
981,41,Male,63735,Sydney,2026-09-07,1,Business,Plane,Airbnb,5259,2897,2362,2,United,Adventure Sports
982,44,Female,131323,Paris,2026-09-08,18,Business,Car,Airbnb,4009,1610,2399,3,Emirates,Relaxation
983,24,Male,30350,Rio de Janeiro,2026-09-09,14,Business,Car,Airbnb,7910,3627,4283,2,Qatar,Cultural Exploration
984,49,Female,29822,Cape Town,2026-09-10,17,Family Visit,Bus,Hostel,3959,1331,2628,1,Qatar,Relaxation
985,43,Female,131623,Cape Town,2026-09-11,19,Leisure,Bus,Resort,5688,2592,3096,2,Delta,Adventure Sports
986,41,Female,63043,Sydney,2026-09-12,12,Family Visit,Car,Resort,1773,910,863,2,Emirates,Adventure Sports
987,39,Male,63261,Sydney,2026-09-13,19,Family Visit,Train,Hostel,2507,919,1588,4,Delta,Relaxation
988,23,Male,96728,Tokyo,2026-09-14,5,Business,Plane,Hostel,3463,1786,1677,1,Emirates,Adventure Sports
989,49,Other,144138,Sydney,2026-09-15,7,Family Visit,Car,Resort,9139,2806,6333,4,Qatar,Sightseeing
990,26,Male,52534,Sydney,2026-09-16,5,Business,Car,Airbnb,3910,2307,1603,5,Qatar,Adventure Sports
991,53,Male,21770,Cape Town,2026-09-17,14,Family Visit,Train,Hotel,4179,2322,1857,1,Delta,Cultural Exploration
992,18,Male,129790,Tokyo,2026-09-18,19,Family Visit,Bus,Resort,1690,842,848,1,Qatar,Cultural Exploration
993,39,Other,115043,Rio de Janeiro,2026-09-19,3,Leisure,Train,Resort,6411,3164,3247,4,United,Sightseeing
994,42,Female,129043,New York,2026-09-20,13,Business,Bus,Resort,2767,1539,1228,5,United,Adventure Sports
995,55,Female,121586,New York,2026-09-21,3,Leisure,Train,Hostel,5135,2724,2411,2,Qatar,Relaxation
996,47,Male,145163,Paris,2026-09-22,15,Family Visit,Plane,Hostel,5170,2293,2877,3,Qatar,Adventure Sports
997,61,Other,140776,Tokyo,2026-09-23,16,Business,Plane,Airbnb,3021,1159,1862,5,Delta,Sightseeing
998,37,Female,39424,Tokyo,2026-09-24,5,Leisure,Train,Hotel,3215,1439,1776,5,Delta,Relaxation
999,58,Other,132232,Tokyo,2026-09-25,9,Family Visit,Train,Resort,5428,2844,2584,2,Emirates,Adventure Sports
1000,20,Other,97278,Tokyo,2026-09-26,5,Leisure,Bus,Hostel,4192,1753,2439,5,United,Cultural Exploration
1001,22,Male,47625,New York,2026-09-27,13,Family Visit,Bus,Hotel,7601,3906,3695,3,Qatar,Sightseeing
1002,67,Male,40642,Sydney,2026-09-28,2,Business,Car,Airbnb,1571,660,911,2,Qatar,Relaxation
1003,52,Female,46836,Paris,2026-09-29,13,Business,Train,Hostel,555,251,304,4,Lufthansa,Sightseeing
1004,66,Male,134481,Paris,2026-09-30,19,Family Visit,Plane,Resort,8784,4904,3880,2,Qatar,Cultural Exploration
1005,32,Male,138608,New York,2026-10-01,10,Business,Plane,Airbnb,1846,1104,742,2,Emirates,Adventure Sports
1006,45,Female,149368,New York,2026-10-02,15,Family Visit,Car,Airbnb,3761,1811,1950,2,United,Adventure Sports
1007,35,Male,66731,Cape Town,2026-10-03,12,Leisure,Train,Resort,1884,1024,860,4,Lufthansa,Adventure Sports
1008,25,Other,80004,New York,2026-10-04,12,Business,Train,Hotel,3733,1376,2357,4,Emirates,Relaxation
1009,26,Other,133340,Rio de Janeiro,2026-10-05,19,Business,Plane,Airbnb,2300,1101,1199,2,United,Adventure Sports
1010,25,Female,59720,Paris,2026-10-06,15,Leisure,Plane,Resort,5631,3001,2630,2,Delta,Cultural Exploration
1011,26,Female,67413,Tokyo,2026-10-07,1,Business,Car,Resort,1085,595,490,5,United,Cultural Exploration
1012,36,Other,111931,New York,2026-10-08,14,Family Visit,Train,Resort,2439,763,1676,2,Emirates,Adventure Sports
1013,57,Female,58142,Tokyo,2026-10-09,16,Family Visit,Train,Resort,8201,3120,5081,2,United,Adventure Sports
1014,43,Male,30604,Rio de Janeiro,2026-10-10,20,Leisure,Car,Airbnb,2970,1141,1829,1,United,Adventure Sports
1015,52,Male,100833,Cape Town,2026-10-11,10,Business,Plane,Hostel,6374,2340,4034,2,Lufthansa,Adventure Sports
1016,64,Female,97110,Tokyo,2026-10-12,19,Business,Bus,Airbnb,6200,2598,3602,4,Delta,Relaxation
1017,30,Female,135650,New York,2026-10-13,16,Leisure,Train,Resort,1404,656,748,2,Qatar,Adventure Sports
1018,18,Other,23411,Sydney,2026-10-14,12,Family Visit,Car,Hostel,9764,2978,6786,2,Delta,Relaxation
1019,46,Male,119045,New York,2026-10-15,9,Leisure,Bus,Hostel,3563,1812,1751,1,Lufthansa,Adventure Sports
1020,32,Male,118762,New York,2026-10-16,15,Business,Bus,Hostel,7584,4150,3434,3,Emirates,Cultural Exploration
1021,42,Female,125808,New York,2026-10-17,16,Family Visit,Train,Hostel,2113,1007,1106,2,Lufthansa,Relaxation
1022,44,Other,109676,Tokyo,2026-10-18,12,Leisure,Bus,Resort,1864,883,981,3,Qatar,Cultural Exploration
1023,65,Female,60367,Rio de Janeiro,2026-10-19,3,Business,Plane,Resort,2219,920,1299,1,Qatar,Relaxation
1024,69,Male,95287,Tokyo,2026-10-20,5,Family Visit,Plane,Resort,5354,2535,2819,3,Delta,Cultural Exploration
1025,23,Female,54399,Tokyo,2026-10-21,11,Leisure,Plane,Hostel,2152,716,1436,4,Delta,Relaxation
1026,34,Female,103688,New York,2026-10-22,16,Business,Train,Hostel,3462,2003,1459,4,Qatar,Sightseeing
1027,27,Male,107746,Cape Town,2026-10-23,3,Business,Car,Resort,4697,2603,2094,4,United,Sightseeing
1028,26,Other,22419,Sydney,2026-10-24,6,Leisure,Train,Hotel,1934,957,977,2,United,Sightseeing
1029,24,Other,38202,New York,2026-10-25,16,Business,Car,Airbnb,881,306,575,4,Lufthansa,Relaxation
1030,37,Female,141526,Tokyo,2026-10-26,16,Family Visit,Car,Hotel,8484,4563,3921,1,United,Sightseeing
1031,34,Male,86306,New York,2026-10-27,15,Family Visit,Train,Airbnb,5481,2724,2757,2,United,Relaxation
1032,20,Male,34536,New York,2026-10-28,1,Leisure,Bus,Airbnb,2489,902,1587,5,Qatar,Relaxation
1033,44,Male,122489,Tokyo,2026-10-29,19,Leisure,Car,Airbnb,7946,2811,5135,3,United,Relaxation
1034,51,Female,135008,Sydney,2026-10-30,12,Business,Plane,Hostel,5137,1731,3406,3,Emirates,Relaxation
1035,18,Other,60945,Sydney,2026-10-31,20,Leisure,Bus,Hotel,1332,794,538,2,Lufthansa,Relaxation
1036,52,Male,108466,Cape Town,2026-11-01,3,Family Visit,Car,Resort,8145,4440,3705,1,Delta,Cultural Exploration
1037,39,Other,21499,Tokyo,2026-11-02,19,Business,Plane,Resort,3854,1489,2365,4,Delta,Cultural Exploration
1038,67,Female,109657,New York,2026-11-03,18,Business,Bus,Airbnb,8135,3250,4885,2,Lufthansa,Adventure Sports
1039,69,Female,129746,Cape Town,2026-11-04,12,Family Visit,Train,Resort,8025,3659,4366,3,Lufthansa,Cultural Exploration
1040,32,Female,40380,New York,2026-11-05,6,Leisure,Bus,Hostel,5722,2511,3211,4,Emirates,Cultural Exploration
1041,61,Male,108267,New York,2026-11-06,11,Family Visit,Train,Airbnb,771,315,456,3,Lufthansa,Relaxation
1042,41,Female,35388,Paris,2026-11-07,3,Family Visit,Train,Airbnb,9226,2772,6454,2,Lufthansa,Relaxation
1043,55,Female,69085,Cape Town,2026-11-08,18,Business,Plane,Hotel,3844,1775,2069,4,Emirates,Cultural Exploration
1044,67,Other,144342,Tokyo,2026-11-09,16,Leisure,Plane,Airbnb,783,236,547,2,Delta,Cultural Exploration
1045,62,Male,35485,Paris,2026-11-10,7,Family Visit,Bus,Hotel,3903,1804,2099,3,Lufthansa,Adventure Sports
1046,47,Female,28852,Rio de Janeiro,2026-11-11,10,Family Visit,Train,Resort,7344,3426,3918,2,United,Sightseeing
1047,23,Male,104036,Rio de Janeiro,2026-11-12,19,Leisure,Train,Resort,7297,2500,4797,5,Emirates,Adventure Sports
1048,29,Other,114411,Cape Town,2026-11-13,1,Business,Bus,Hostel,2107,1203,904,3,Delta,Cultural Exploration
1049,60,Female,147139,Sydney,2026-11-14,10,Leisure,Plane,Resort,1170,600,570,3,Qatar,Cultural Exploration
1050,61,Female,107247,Tokyo,2026-11-15,3,Business,Train,Airbnb,2301,869,1432,2,Lufthansa,Sightseeing
1051,55,Female,62249,New York,2026-11-16,8,Business,Car,Hostel,9171,3161,6010,2,United,Cultural Exploration
1052,32,Male,114416,Paris,2026-11-17,16,Leisure,Car,Airbnb,3858,1421,2437,3,Delta,Adventure Sports
1053,59,Male,119232,New York,2026-11-18,20,Business,Plane,Resort,1175,546,629,2,Lufthansa,Sightseeing
1054,66,Other,87012,Paris,2026-11-19,7,Family Visit,Bus,Resort,8889,2911,5978,1,Emirates,Cultural Exploration
1055,24,Other,45921,Tokyo,2026-11-20,15,Business,Car,Airbnb,6858,3788,3070,1,United,Sightseeing
1056,54,Other,132713,Paris,2026-11-21,20,Leisure,Car,Hotel,2988,1182,1806,5,Delta,Relaxation
1057,37,Male,80755,Cape Town,2026-11-22,17,Business,Car,Airbnb,3780,1532,2248,4,Qatar,Adventure Sports
1058,19,Male,94091,Cape Town,2026-11-23,9,Family Visit,Plane,Airbnb,7201,2575,4626,4,Emirates,Adventure Sports
1059,39,Male,88934,Sydney,2026-11-24,4,Business,Bus,Resort,5592,2935,2657,2,Lufthansa,Cultural Exploration
1060,58,Female,119660,Cape Town,2026-11-25,17,Family Visit,Bus,Hostel,2653,1091,1562,2,Delta,Cultural Exploration
1061,46,Other,39301,Paris,2026-11-26,15,Family Visit,Bus,Hotel,4264,2069,2195,3,Lufthansa,Cultural Exploration
1062,39,Other,105169,Sydney,2026-11-27,10,Business,Car,Airbnb,2589,1094,1495,4,United,Adventure Sports
1063,20,Female,45089,Sydney,2026-11-28,2,Business,Train,Resort,8124,4525,3599,3,Emirates,Relaxation
1064,40,Other,26275,Tokyo,2026-11-29,19,Leisure,Car,Airbnb,6694,2482,4212,1,Delta,Adventure Sports
1065,54,Other,127956,Tokyo,2026-11-30,8,Leisure,Train,Hostel,3793,1845,1948,5,Delta,Adventure Sports
1066,38,Male,128770,Rio de Janeiro,2026-12-01,4,Family Visit,Plane,Hotel,5398,2814,2584,2,Lufthansa,Adventure Sports
1067,64,Female,104718,Paris,2026-12-02,8,Business,Bus,Resort,5073,2506,2567,4,Lufthansa,Relaxation
1068,63,Female,116820,New York,2026-12-03,5,Business,Plane,Hotel,1107,402,705,2,United,Cultural Exploration
1069,68,Male,93305,New York,2026-12-04,16,Business,Train,Resort,2952,1517,1435,4,Lufthansa,Cultural Exploration
1070,55,Male,147251,Sydney,2026-12-05,10,Leisure,Car,Airbnb,9340,4367,4973,4,Emirates,Cultural Exploration
1071,61,Female,47090,New York,2026-12-06,19,Leisure,Train,Hotel,6550,2518,4032,4,Emirates,Relaxation
1072,66,Male,125654,Cape Town,2026-12-07,5,Business,Bus,Hostel,6354,2454,3900,2,United,Adventure Sports
1073,46,Other,108678,Sydney,2026-12-08,7,Leisure,Plane,Hotel,8616,3773,4843,1,Lufthansa,Adventure Sports
1074,49,Male,120794,New York,2026-12-09,13,Leisure,Plane,Resort,7763,4631,3132,1,Delta,Adventure Sports
1075,28,Male,137034,Tokyo,2026-12-10,17,Business,Car,Resort,6194,3255,2939,1,United,Sightseeing
1076,51,Female,122703,Rio de Janeiro,2026-12-11,3,Family Visit,Bus,Airbnb,6501,3790,2711,5,Lufthansa,Relaxation
1077,40,Other,78400,Rio de Janeiro,2026-12-12,7,Family Visit,Bus,Resort,5598,3063,2535,5,Delta,Relaxation
1078,25,Male,67007,Cape Town,2026-12-13,5,Family Visit,Car,Hotel,9341,4617,4724,4,United,Cultural Exploration
1079,21,Male,139935,Rio de Janeiro,2026-12-14,10,Leisure,Bus,Hotel,2789,1430,1359,3,Delta,Relaxation
1080,27,Female,79620,Paris,2026-12-15,18,Leisure,Car,Resort,7896,4181,3715,5,Emirates,Adventure Sports
1081,40,Female,50173,Sydney,2026-12-16,19,Leisure,Plane,Resort,3315,1986,1329,3,United,Relaxation
1082,27,Female,38142,Cape Town,2026-12-17,8,Family Visit,Train,Hotel,1425,709,716,2,Qatar,Cultural Exploration
1083,28,Female,122083,Tokyo,2026-12-18,11,Family Visit,Car,Resort,5624,2665,2959,2,Qatar,Adventure Sports
1084,25,Male,45200,Paris,2026-12-19,15,Business,Bus,Hostel,9557,4661,4896,2,Qatar,Sightseeing
1085,55,Other,85303,Rio de Janeiro,2026-12-20,11,Business,Bus,Resort,1045,620,425,4,Lufthansa,Cultural Exploration
1086,35,Female,85618,Sydney,2026-12-21,10,Business,Car,Hotel,4362,2306,2056,2,Qatar,Sightseeing
1087,26,Male,90535,Rio de Janeiro,2026-12-22,5,Family Visit,Plane,Hotel,1786,785,1001,4,Delta,Cultural Exploration
1088,28,Female,58121,Tokyo,2026-12-23,11,Leisure,Plane,Hostel,4913,2734,2179,5,Qatar,Adventure Sports
1089,37,Female,134786,Cape Town,2026-12-24,7,Business,Car,Hostel,6709,2959,3750,2,Qatar,Cultural Exploration
1090,32,Female,93100,Rio de Janeiro,2026-12-25,11,Family Visit,Plane,Hostel,1684,529,1155,1,Emirates,Adventure Sports
1091,46,Male,76785,Paris,2026-12-26,3,Family Visit,Plane,Hostel,8465,3094,5371,5,United,Adventure Sports
1092,18,Other,51805,Paris,2026-12-27,18,Business,Bus,Resort,7516,4182,3334,3,United,Relaxation
1093,35,Other,145703,Paris,2026-12-28,1,Leisure,Car,Hotel,1639,831,808,2,Lufthansa,Relaxation
1094,36,Other,50164,Rio de Janeiro,2026-12-29,16,Family Visit,Train,Hostel,2143,1234,909,3,United,Sightseeing
1095,67,Other,128949,Paris,2026-12-30,20,Business,Plane,Hotel,4831,2720,2111,3,Qatar,Adventure Sports
1096,37,Male,37797,Paris,2026-12-31,17,Leisure,Train,Resort,4833,1473,3360,4,Lufthansa,Sightseeing
1097,18,Female,55415,New York,2027-01-01,6,Business,Plane,Hostel,9623,3848,5775,3,Emirates,Sightseeing
1098,62,Female,136709,Sydney,2027-01-02,2,Family Visit,Train,Airbnb,6522,2281,4241,5,Lufthansa,Cultural Exploration
1099,54,Female,60564,Tokyo,2027-01-03,13,Business,Car,Resort,7456,3910,3546,4,Qatar,Relaxation
1100,49,Female,100354,New York,2027-01-04,2,Family Visit,Car,Hostel,7771,4313,3458,5,Delta,Sightseeing
1101,47,Other,120286,Rio de Janeiro,2027-01-05,17,Family Visit,Train,Hotel,2382,1000,1382,4,Lufthansa,Cultural Exploration
1102,50,Other,56292,New York,2027-01-06,1,Leisure,Car,Resort,1465,788,677,4,United,Sightseeing
1103,28,Female,43552,Cape Town,2027-01-07,6,Leisure,Car,Hotel,6676,2418,4258,4,United,Sightseeing
1104,22,Female,98186,New York,2027-01-08,8,Business,Bus,Resort,6198,3340,2858,4,Lufthansa,Relaxation
1105,18,Female,33352,Paris,2027-01-09,4,Leisure,Car,Airbnb,8255,4918,3337,3,Emirates,Relaxation
1106,27,Male,140297,Paris,2027-01-10,15,Family Visit,Bus,Resort,1851,638,1213,1,Delta,Sightseeing
1107,18,Other,138044,Rio de Janeiro,2027-01-11,15,Family Visit,Car,Resort,3256,1649,1607,3,Delta,Sightseeing
1108,61,Other,61534,Cape Town,2027-01-12,15,Family Visit,Plane,Airbnb,2769,1270,1499,4,United,Relaxation
1109,18,Male,44587,New York,2027-01-13,17,Leisure,Plane,Hostel,2946,1452,1494,4,Qatar,Adventure Sports
1110,46,Other,43778,Sydney,2027-01-14,2,Business,Car,Resort,524,204,320,5,United,Cultural Exploration
1111,69,Other,38683,New York,2027-01-15,7,Business,Bus,Airbnb,4902,1778,3124,4,Delta,Relaxation
1112,59,Female,72429,Paris,2027-01-16,20,Family Visit,Train,Hotel,1950,599,1351,2,Qatar,Sightseeing
1113,49,Male,101478,Tokyo,2027-01-17,9,Business,Plane,Hostel,2132,725,1407,3,Lufthansa,Sightseeing
1114,33,Female,140701,Tokyo,2027-01-18,10,Family Visit,Bus,Hotel,9533,5149,4384,5,United,Sightseeing
1115,46,Other,69203,Sydney,2027-01-19,3,Business,Car,Resort,2417,834,1583,1,Lufthansa,Sightseeing
1116,64,Male,142333,New York,2027-01-20,14,Business,Car,Airbnb,950,299,651,1,Qatar,Relaxation
1117,34,Female,79040,Paris,2027-01-21,18,Leisure,Train,Resort,6991,3121,3870,3,Qatar,Sightseeing
1118,22,Male,32645,New York,2027-01-22,13,Family Visit,Bus,Hotel,1948,1108,840,4,Delta,Adventure Sports
1119,30,Female,91155,Paris,2027-01-23,3,Leisure,Bus,Airbnb,1040,406,634,2,Delta,Sightseeing
1120,33,Female,103424,Tokyo,2027-01-24,4,Family Visit,Plane,Hotel,7505,2544,4961,1,Delta,Sightseeing
1121,68,Other,112131,New York,2027-01-25,19,Family Visit,Plane,Hotel,6522,1976,4546,1,United,Relaxation
1122,50,Male,107976,Tokyo,2027-01-26,2,Family Visit,Bus,Hostel,6420,2979,3441,4,United,Adventure Sports
1123,59,Other,46812,Cape Town,2027-01-27,13,Family Visit,Plane,Airbnb,9310,4781,4529,2,Delta,Cultural Exploration
1124,24,Female,113761,Tokyo,2027-01-28,15,Leisure,Bus,Hostel,7192,3588,3604,4,United,Adventure Sports
1125,66,Other,40965,New York,2027-01-29,14,Business,Train,Hotel,1790,846,944,3,Lufthansa,Relaxation
1126,27,Other,38812,Tokyo,2027-01-30,17,Business,Train,Hotel,7130,2698,4432,5,Qatar,Adventure Sports
1127,38,Female,27422,New York,2027-01-31,11,Leisure,Train,Hostel,8005,4144,3861,4,Delta,Relaxation
1128,61,Other,84769,Tokyo,2027-02-01,7,Family Visit,Car,Airbnb,5627,2196,3431,1,Delta,Relaxation
1129,31,Female,119554,Rio de Janeiro,2027-02-02,14,Leisure,Plane,Hostel,753,388,365,3,Emirates,Relaxation
1130,59,Other,29114,New York,2027-02-03,8,Leisure,Bus,Hostel,7369,2509,4860,1,Emirates,Cultural Exploration
1131,38,Female,96972,New York,2027-02-04,8,Leisure,Bus,Airbnb,1056,582,474,2,Delta,Cultural Exploration
1132,32,Female,81378,Cape Town,2027-02-05,4,Business,Bus,Hotel,4932,1582,3350,5,Emirates,Relaxation
1133,60,Female,42412,Sydney,2027-02-06,14,Family Visit,Bus,Hotel,3098,1149,1949,1,Qatar,Cultural Exploration
1134,64,Other,32513,Cape Town,2027-02-07,13,Family Visit,Car,Resort,7593,3154,4439,5,Lufthansa,Relaxation
1135,67,Female,106575,Paris,2027-02-08,20,Business,Car,Airbnb,6091,2357,3734,1,Delta,Sightseeing
1136,58,Other,106947,Paris,2027-02-09,9,Family Visit,Bus,Hotel,9179,3479,5700,5,Emirates,Sightseeing
1137,51,Female,71202,Sydney,2027-02-10,19,Family Visit,Car,Hotel,4733,2212,2521,2,Emirates,Relaxation
1138,42,Other,49465,Rio de Janeiro,2027-02-11,7,Leisure,Plane,Airbnb,4510,2425,2085,4,Delta,Sightseeing
1139,67,Female,22910,New York,2027-02-12,18,Business,Bus,Hostel,8446,4260,4186,4,Emirates,Adventure Sports
1140,27,Male,54199,Paris,2027-02-13,8,Leisure,Bus,Resort,9840,4454,5386,2,Emirates,Sightseeing
1141,40,Other,76419,Tokyo,2027-02-14,15,Family Visit,Plane,Resort,5163,2899,2264,3,Delta,Adventure Sports
1142,21,Female,136663,Rio de Janeiro,2027-02-15,5,Family Visit,Plane,Resort,5839,2320,3519,4,Emirates,Cultural Exploration
